session_id,date,first_ts,last_ts,user_msgs,assistant_msgs,total_msgs,tool_calls_total,cat_explore,cat_build,cat_execute,cat_coordinate,cat_mcp,files_read,files_edited,errors,user_text_chars
8db6cee0-cfa2-4a29-a74c-cd9bdb5a3124,2026-02-06,2026-02-06T01:45:31.854Z,2026-02-06T01:48:31.452Z,46,77,123,45,12,4,27,2,0,3,3,0,4069
301e3b0a-16d6-409a-a381-7cff28a52ada,2026-02-06,2026-02-06T01:48:35.036Z,2026-02-06T01:49:53.300Z,23,38,61,22,8,3,11,0,0,3,3,0,4069
d9e48ba5-caeb-4b8c-87de-fb80e090cf15,2026-02-06,2026-02-06T01:49:56.609Z,2026-02-06T01:55:55.199Z,32,50,82,31,4,9,13,2,0,2,8,0,4069
80f271f1-0d3b-4385-9346-88efac7b6f34,2026-02-06,2026-02-06T01:55:58.736Z,2026-02-06T01:57:40.198Z,27,37,64,26,17,3,3,2,0,12,3,0,4069
776d1093-a3e4-432c-88cd-c6f36384d921,2026-02-06,2026-02-06T01:57:43.624Z,2026-02-06T01:59:33.213Z,25,37,62,24,12,3,7,2,0,9,3,0,4069
6c35e05a-5b1a-4380-a71c-875611ec9eac,2026-02-06,2026-02-06T01:59:36.672Z,2026-02-06T02:04:02.002Z,35,53,88,34,18,5,7,2,0,7,3,0,4069
2be5c3f0-1fbd-434a-bf5f-361dac15b159,2026-02-06,2026-02-06T02:04:05.471Z,2026-02-06T02:06:01.490Z,31,49,80,30,11,4,10,5,0,4,4,0,4069
1966287e-f2f6-4137-83e2-099f15c072ff,2026-02-06,2026-02-06T02:05:30.548Z,2026-02-06T13:05:42.832Z,230,340,570,213,53,46,110,2,0,7,26,0,17654
4edddea1-7fd0-4519-889f-7b85eb812dab,2026-02-06,2026-02-06T02:06:06.121Z,2026-02-06T02:14:03.816Z,70,100,170,69,27,14,24,2,0,11,13,0,4069
f4bdc027-06ea-4533-80b5-cde71223c974,2026-02-06,2026-02-06T02:35:18.078Z,2026-02-06T03:42:00.105Z,64,97,161,54,6,7,38,1,0,6,6,0,8784
ddbb2f2c-c7dd-4495-8358-ff8eb49a9d53,2026-02-06,2026-02-06T03:00:59.255Z,2026-02-06T03:12:11.195Z,141,213,354,140,32,16,85,6,0,9,13,0,4059
75ca3b10-2a17-4627-b627-aa4011f797ef,2026-02-06,2026-02-06T03:03:17.877Z,2026-02-06T03:09:43.701Z,77,130,207,76,15,14,41,6,0,5,4,0,4059
d575b863-63a1-4c89-a3aa-c78737e1d8a1,2026-02-06,2026-02-06T03:04:36.664Z,2026-02-06T03:09:43.983Z,78,115,193,77,9,33,31,4,0,5,12,0,4050
e7bf2027-9a30-4eb8-a5ef-697565372882,2026-02-06,2026-02-06T03:09:47.493Z,2026-02-06T03:13:37.479Z,56,89,145,55,14,17,18,6,0,8,8,0,4050
73d6445c-e7c2-45ce-9705-d467f6ca5311,2026-02-06,2026-02-06T03:12:14.981Z,2026-02-06T03:15:31.818Z,50,83,133,49,10,6,28,5,0,6,3,0,4059
5fe43fec-d7e8-46dd-a58a-9f92fcc38746,2026-02-06,2026-02-06T03:13:22.512Z,2026-02-06T03:20:01.273Z,53,76,129,52,22,4,23,2,0,14,3,0,4083
906505a7-6cf8-40d9-b622-5eff8cf520c4,2026-02-06,2026-02-06T03:13:40.955Z,2026-02-06T03:17:09.335Z,57,81,138,56,15,14,20,7,0,6,6,0,4050
f4aac43f-1fe2-4d34-9309-245841282a90,2026-02-06,2026-02-06T03:17:12.737Z,2026-02-06T03:24:37.677Z,84,145,229,83,23,10,44,4,0,10,7,0,4050
863a5a75-b08b-4227-b043-07b9b19d7710,2026-02-06,2026-02-06T03:24:40.868Z,2026-02-06T03:28:30.831Z,75,104,179,74,44,14,12,4,0,23,8,0,4050
f86b9127-ee0f-4ac4-90b1-d84043fd03cd,2026-02-06,2026-02-06T03:28:34.026Z,2026-02-06T03:32:38.225Z,56,81,137,55,20,6,24,5,0,10,4,0,4050
1f08930c-db7c-43e9-a652-b92781871158,2026-02-06,2026-02-06T03:32:41.499Z,2026-02-06T03:42:21.742Z,73,121,194,72,6,6,58,1,0,5,3,0,4050
3884650f-f1ff-4628-8caa-b22e6ec0ae8c,2026-02-06,2026-02-06T03:40:44.068Z,2026-02-06T03:43:03.142Z,39,63,102,38,11,4,19,4,0,3,3,0,4059
32bfface-fe95-4d8d-a357-c258187560a8,2026-02-06,2026-02-06T03:40:58.849Z,2026-02-06T03:44:21.317Z,52,79,131,51,11,6,28,6,0,3,3,0,4083
22a55e99-0262-4c3e-981f-6e4984c6032a,2026-02-06,2026-02-06T03:42:37.295Z,2026-02-06T03:46:04.839Z,55,83,138,54,25,7,16,6,0,12,3,0,4050
77ac540d-357e-42df-822b-d7bdb1b664f4,2026-02-06,2026-02-06T03:43:06.684Z,2026-02-06T03:48:47.265Z,81,132,213,80,23,7,50,0,0,12,2,0,4059
5c5a26a1-4aa7-4f44-a19c-ba7b9a3c8673,2026-02-06,2026-02-06T03:44:24.551Z,2026-02-06T03:51:12.769Z,93,144,237,92,12,7,66,6,0,5,3,0,4083
81c1ddff-af74-4539-a877-43e9c0a0c29c,2026-02-06,2026-02-06T03:46:08.239Z,2026-02-06T03:52:16.846Z,79,133,212,78,20,9,42,6,0,7,3,0,4050
db3ce033-7cb7-4fec-af0f-68a7559b6337,2026-02-06,2026-02-06T03:48:50.565Z,2026-02-06T03:50:41.603Z,26,45,71,25,9,5,10,0,0,3,3,0,4059
6915eabf-ca1f-47ec-b863-670e0a4f8ff7,2026-02-06,2026-02-06T03:50:45.120Z,2026-02-06T03:51:47.536Z,18,28,46,17,8,0,9,0,0,4,0,0,4059
8f7aedb5-463b-497e-ab63-4e57e2ce6667,2026-02-06,2026-02-06T03:51:16.121Z,2026-02-06T03:57:33.586Z,44,72,116,43,14,4,18,5,0,8,3,0,4083
6f3e0c2a-560d-484c-b830-31d02e0056cf,2026-02-06,2026-02-06T03:57:36.846Z,2026-02-06T04:02:37.396Z,40,58,98,39,11,5,17,5,0,4,4,0,4083
dde5bedd-2837-4b15-8afb-9ad03d2360c5,2026-02-06,2026-02-06T04:02:40.932Z,2026-02-06T04:09:37.134Z,69,103,172,68,24,5,33,5,0,22,3,0,4083
8c2e154d-5dec-4de8-805e-ca2991f8b6e3,2026-02-06,2026-02-06T04:09:40.898Z,2026-02-06T04:13:57.151Z,58,87,145,57,26,4,20,7,0,12,3,0,4083
867b6c61-b9ad-495b-8dab-5cea01a03a6a,2026-02-06,2026-02-06T12:40:30.484Z,2026-02-06T13:17:22.055Z,187,257,444,179,43,15,120,0,0,16,7,0,1059
0ce44991-0610-4907-af25-c88f6dbbf657,2026-02-06,2026-02-06T13:06:10.512Z,2026-02-06T14:25:00.247Z,41,67,108,39,15,1,15,4,0,7,1,0,519
2a216b25-579c-49ee-b745-04f650910fd9,2026-02-06,2026-02-06T13:18:12.544Z,2026-02-06T14:04:18.740Z,60,82,142,50,16,8,21,0,0,10,4,0,223429
5c476a20-e3e0-4acd-b925-ceed0c4349ff,2026-02-06,2026-02-06T14:25:00.245Z,2026-02-06T14:31:24.390Z,33,43,76,31,7,10,11,0,0,3,4,0,4336
6b92e49e-c233-479b-88d9-0077a032db81,2026-02-06,2026-02-06T14:26:11.297Z,2026-02-06T15:29:37.567Z,136,181,317,127,32,1,86,0,0,23,1,0,24681
9e491f3c-ef6f-40dc-976f-8790e36b288d,2026-02-06,2026-02-06T15:34:01.544Z,2026-02-06T19:03:24.687Z,385,629,1014,369,31,16,313,0,0,18,11,0,40937
3064e597-424d-468b-b273-e9dfe9a95051,2026-02-06,2026-02-06T16:26:05.977Z,2026-02-06T16:54:41.106Z,48,80,128,42,6,1,31,0,0,1,1,0,65741
bfd68f44-46c0-4014-8e54-9eea16ea2457,2026-02-06,2026-02-06T16:50:27.803Z,2026-02-06T18:04:43.090Z,15,29,44,13,2,1,0,0,0,2,1,0,17880
afcfd85a-6be3-4f67-89d9-debc72880bfd,2026-02-06,2026-02-06T17:40:24.207Z,2026-02-06T20:56:53.422Z,224,369,593,212,17,9,174,0,0,9,3,0,16965
ee4637f1-9903-4c1f-9dd1-1867c58a10e2,2026-02-06,2026-02-06T18:23:23.839Z,2026-02-06T18:57:16.596Z,23,29,52,17,8,1,1,2,0,4,1,0,687
ba21b265-f300-4981-8b4c-b2ae9df48fb7,2026-02-06,2026-02-06T18:33:50.124Z,2026-02-06T21:03:39.150Z,79,140,219,72,13,10,45,0,0,4,2,0,545
027a88d9-26e1-4a5f-a005-16b4ff7e7deb,2026-02-06,2026-02-06T18:57:16.594Z,2026-02-06T19:58:00.704Z,91,139,230,86,15,15,39,15,0,7,9,0,11220
49a7cb50-4f7a-4071-afbf-ead602c67d16,2026-02-06,2026-02-06T19:59:12.923Z,2026-02-06T21:04:18.522Z,32,44,76,21,6,4,7,0,0,5,4,0,1672
8922eb5a-4851-4923-b5c1-3ae8eb3dab6b,2026-02-06,2026-02-06T20:41:11.249Z,2026-02-06T21:47:30.247Z,152,219,371,145,22,18,86,0,16,6,3,0,2044
06c4d8cd-57e5-4675-afae-6b0e97b9fadb,2026-02-06,2026-02-06T21:09:43.290Z,2026-02-06T21:12:46.276Z,24,37,61,23,3,3,16,0,0,3,3,0,5569
3da71a29-812c-4472-8c8a-d18e28668b93,2026-02-06,2026-02-06T21:10:21.653Z,2026-02-06T23:31:44.644Z,48,79,127,42,16,11,9,4,0,10,4,0,902
1dbfa7f6-2999-43c1-9c28-0d03ed502887,2026-02-06,2026-02-06T21:12:50.090Z,2026-02-06T21:15:07.834Z,33,49,82,32,6,5,21,0,0,5,3,0,5569
4ea0c589-527a-4fd5-9424-be8dd993ed63,2026-02-06,2026-02-06T21:15:11.491Z,2026-02-06T21:18:35.643Z,59,86,145,58,23,19,16,0,0,13,13,0,5569
99545452-f58d-4000-a832-4096ac170585,2026-02-06,2026-02-06T21:18:41.681Z,2026-02-06T21:22:01.966Z,37,59,96,36,3,2,31,0,0,3,2,0,5569
e8774718-a8d2-42b5-8dde-01fae38bf4b1,2026-02-06,2026-02-06T21:22:05.733Z,2026-02-06T21:31:12.478Z,77,108,185,76,7,4,64,0,0,3,3,0,5569
2f190f09-2823-4934-8aa4-868e610d7818,2026-02-06,2026-02-06T21:31:15.996Z,2026-02-06T21:33:33.106Z,23,34,57,22,7,3,12,0,0,7,3,0,5569
12b56e2d-965a-4047-8649-9f666d22c2e0,2026-02-06,2026-02-06T21:33:36.679Z,2026-02-06T21:35:32.082Z,21,36,57,20,7,3,10,0,0,5,3,0,5569
7c2a552d-a40d-408b-b5d7-441303ddb98a,2026-02-06,2026-02-06T21:35:35.943Z,2026-02-06T21:37:17.124Z,17,26,43,16,5,3,8,0,0,4,3,0,5569
d4468144-6942-4b24-923e-5c5f563146dd,2026-02-06,2026-02-06T21:37:20.634Z,2026-02-06T21:40:24.551Z,33,48,81,32,8,3,21,0,0,7,3,0,5569
5a9c1809-e329-48ee-a27f-6e601a47fa76,2026-02-06,2026-02-06T21:40:28.657Z,2026-02-06T21:45:08.551Z,57,85,142,56,10,9,37,0,0,5,5,0,5569
485bd2a3-2d85-4ef1-a627-6d21348924c8,2026-02-06,2026-02-06T21:48:21.182Z,2026-02-07T02:39:26.695Z,411,620,1031,384,97,12,236,0,26,27,3,0,160006
555069a4-cb41-4535-b549-3a83e36b40c6,2026-02-06,2026-02-06T21:51:26.677Z,2026-02-06T21:55:41.892Z,39,70,109,38,13,4,21,0,0,6,3,0,114
ca47b1b4-3e5c-4937-869e-ddf32b908450,2026-02-06,2026-02-06T21:56:40.628Z,2026-02-06T22:01:33.809Z,6,0,6,0,0,0,0,0,0,0,0,0,845
bc6f6c4c-40b6-4a0d-a3bc-eb21dabeaee2,2026-02-06,2026-02-06T23:31:44.643Z,2026-02-07T00:24:04.480Z,77,107,184,74,9,22,40,3,0,7,9,0,7172
23a8dca2-2d6d-43f4-8f0a-80b21b67de6b,2026-02-07,2026-02-07T02:39:47.808Z,2026-02-07T12:36:53.345Z,126,211,337,113,22,2,82,0,5,10,2,0,20404
faa72aef-3efa-42fe-8b04-ce36f0283c84,2026-02-07,2026-02-07T12:37:03.799Z,2026-02-07T12:47:55.356Z,32,52,84,25,0,0,23,0,0,0,0,0,14493
5572329e-c140-4733-8bb7-6d6c6041ee3a,2026-02-07,2026-02-07T12:48:26.314Z,2026-02-07T13:03:37.600Z,34,44,78,28,6,0,22,0,0,1,0,0,5274
13cabf3c-6352-401c-b705-c85044b7c7e1,2026-02-07,2026-02-07T12:49:40.492Z,2026-02-07T12:55:30.018Z,25,35,60,20,14,0,6,0,0,1,0,0,380
0009727a-eaa8-47d9-bf01-e9d44a4857b1,2026-02-07,2026-02-07T13:05:27.361Z,2026-02-07T13:18:12.306Z,38,54,92,33,6,8,7,0,8,6,1,0,669
5d0d17e5-279e-494f-b548-bdd3a946a114,2026-02-07,2026-02-07T13:18:58.707Z,2026-02-07T13:29:44.961Z,46,65,111,42,1,19,19,0,0,1,18,0,574
f15773b2-c6a1-4770-8cbf-e5dae494a954,2026-02-07,2026-02-07T13:35:05.931Z,2026-02-07T15:32:01.660Z,122,203,325,106,28,6,64,0,4,19,5,0,4624
532837ff-8df8-4586-844f-6b61f7dd99e3,2026-02-07,2026-02-07T13:44:56.981Z,2026-02-07T15:59:52.186Z,15,23,38,9,0,1,1,2,0,0,1,0,683
09f60ac2-efc6-4ba7-bf7a-024210095436,2026-02-07,2026-02-07T15:39:23.264Z,2026-02-07T19:03:22.880Z,258,413,671,245,32,11,192,0,0,23,8,0,20308
7da49b8f-fac8-4668-a4c9-0966a07a1ced,2026-02-07,2026-02-07T15:59:52.184Z,2026-02-07T18:55:08.224Z,87,130,217,78,11,7,52,0,0,5,5,0,7015
a9c74ad8-5b38-4aba-b168-a7da827ced53,2026-02-07,2026-02-07T16:57:18.117Z,2026-02-07T16:57:22.444Z,3,3,6,2,2,0,0,0,0,2,0,0,6860
224cc81c-365b-4a23-95fe-c1ff28dbad08,2026-02-07,2026-02-07T16:57:27.756Z,2026-02-07T17:31:40.402Z,142,224,366,141,14,52,75,0,0,4,3,0,6860
92e755d9-7ad5-4b1e-874d-5cc3c35f8ba0,2026-02-07,2026-02-07T17:31:47.604Z,2026-02-07T17:43:33.832Z,87,140,227,86,18,15,52,0,0,4,3,0,6860
a37cbfca-d440-47a1-b509-39e34222e70d,2026-02-07,2026-02-07T19:00:27.971Z,2026-02-07T19:28:16.696Z,130,177,307,123,20,13,88,1,0,4,3,0,2083
22dcc7fb-75a9-4165-a035-3742872e8b50,2026-02-07,2026-02-07T19:38:42.918Z,2026-02-07T19:50:48.813Z,46,65,111,38,0,1,34,0,0,0,1,0,82874
261b6e70-8c09-4d84-acd7-bb8d99e229db,2026-02-07,2026-02-07T19:53:20.561Z,2026-02-08T02:55:17.526Z,424,646,1070,399,83,18,288,0,1,29,12,0,36327
507bf381-9126-4e80-b47c-093e4a5940f6,2026-02-08,2026-02-08T02:59:11.081Z,2026-02-08T03:34:56.282Z,17,24,41,13,7,1,0,2,0,2,1,0,2533
ced229fe-18f0-4287-a871-e94c514afa88,2026-02-08,2026-02-08T03:34:56.280Z,2026-02-08T13:35:28.729Z,227,337,564,213,21,38,153,0,0,13,21,0,19706
bef61bfe-71a0-4768-8ebf-6b0d0fd100cd,2026-02-08,2026-02-08T12:37:01.061Z,2026-02-08T12:37:12.135Z,1,1,2,0,0,0,0,0,0,0,0,0,50
ba3979ff-792e-4d3a-a45a-adb73482726d,2026-02-08,2026-02-08T12:46:37.038Z,2026-02-08T18:42:26.207Z,320,511,831,305,29,13,260,2,0,20,5,0,43690
a64d9b85-fd3c-4314-8183-1b076e45153b,2026-02-08,2026-02-08T18:42:26.206Z,2026-02-08T22:17:15.285Z,207,315,522,191,50,4,132,2,0,17,2,0,19008
6bc34a8f-be23-4798-b3f6-31a81b2128e7,2026-02-08,2026-02-08T18:48:20.326Z,2026-02-08T18:55:49.841Z,23,39,62,18,1,1,15,0,0,1,1,0,186
937ffeaa-8cf4-42bb-9d3c-6e87a5a42b48,2026-02-08,2026-02-08T18:57:28.066Z,2026-02-08T18:57:45.682Z,4,1,5,0,0,0,0,0,0,0,0,0,465
a07022e1-00fe-4a6f-94cb-7bffd395a170,2026-02-08,2026-02-08T19:02:15.287Z,2026-02-08T19:14:26.968Z,32,35,67,28,0,0,28,0,0,0,0,0,580
c3fa1b06-2818-4920-a7a4-af270fc05041,2026-02-08,2026-02-08T19:17:51.701Z,2026-02-08T19:20:03.626Z,12,10,22,5,2,0,3,0,0,0,0,0,915
019d2b5d-acaf-4c0d-9f31-2b8117319618,2026-02-08,2026-02-08T22:17:15.284Z,2026-02-09T22:31:30.727Z,109,165,274,99,10,5,80,0,0,6,4,0,4496
cb9dfc96-eb98-46af-a880-4213eba2017b,2026-02-09,2026-02-09T22:32:26.487Z,2026-02-10T11:38:44.721Z,191,284,475,176,29,13,107,15,0,11,5,0,73347
2e23eb57-1bcf-4f7d-871d-6ac5b7462cf4,2026-02-10,2026-02-10T10:57:16.263Z,2026-02-10T17:58:38.335Z,145,199,344,117,18,5,90,1,1,8,2,0,16575
acea7de7-c886-4630-bb51-39e326ead699,2026-02-10,2026-02-10T11:40:03.924Z,2026-02-10T12:11:11.342Z,50,84,134,40,7,6,21,0,0,2,1,0,1258
420444a9-ce01-43c1-9836-e20ca15cb88b,2026-02-10,2026-02-10T12:11:21.057Z,2026-02-10T12:24:50.198Z,51,75,126,44,14,5,22,0,0,8,3,0,4114
9ddd4f2e-6f51-4d64-8b41-ff837ac6348d,2026-02-10,2026-02-10T12:25:17.268Z,2026-02-10T12:36:23.939Z,6,6,12,0,0,0,0,0,0,0,0,0,4648
ec6ebdc0-4f38-4267-8897-6577ce2bcb67,2026-02-10,2026-02-10T12:36:39.984Z,2026-02-10T12:49:24.592Z,12,14,26,6,0,0,4,0,0,0,0,0,6376
5640fc8c-260f-47f8-b5f9-076b1f5dcece,2026-02-10,2026-02-10T12:49:50.228Z,2026-02-10T15:49:24.895Z,64,100,164,57,15,6,33,1,0,5,2,0,5156
62a41c38-ee1d-45dc-84a2-ee679837e657,2026-02-10,2026-02-10T16:12:36.014Z,2026-02-10T16:34:17.742Z,88,127,215,84,7,10,65,0,0,5,1,0,442
fc2b666c-5513-4ca7-8858-b8f040dd4d8a,2026-02-10,2026-02-10T16:37:49.392Z,2026-02-10T17:28:27.930Z,18,19,37,12,6,1,0,0,0,3,1,0,15356
5d23620b-3c83-486f-9b03-2e13d707ceef,2026-02-10,2026-02-10T17:26:56.154Z,2026-02-10T19:08:28.132Z,180,285,465,162,58,33,69,0,1,19,16,0,2510
890e55c8-38b1-4c54-80f9-f288e043ca67,2026-02-10,2026-02-10T19:08:58.413Z,2026-02-10T22:01:38.130Z,89,115,204,74,7,1,66,0,0,3,1,0,1409
8dc601bb-d40c-4890-9033-40440add693a,2026-02-10,2026-02-10T22:03:29.147Z,2026-02-10T22:03:49.392Z,2,2,4,0,0,0,0,0,0,0,0,0,32
a990b7f6-d332-4544-bd47-8df95747bf8c,2026-02-10,2026-02-10T22:05:50.104Z,2026-02-10T22:06:10.932Z,4,1,5,0,0,0,0,0,0,0,0,0,431
b52b19c0-0585-44e8-9b06-39bcb64e112f,2026-02-10,2026-02-10T22:06:40.426Z,2026-02-10T22:06:41.709Z,1,1,2,0,0,0,0,0,0,0,0,0,5
1c006ae7-69da-48cf-8db1-b4ad434f282b,2026-02-10,2026-02-10T22:08:18.387Z,2026-02-10T22:09:40.361Z,4,1,5,0,0,0,0,0,0,0,0,0,450
7ca339c2-c943-4ab5-b4b5-a9cecc83b688,2026-02-10,2026-02-10T22:09:48.369Z,2026-02-10T22:20:06.497Z,4,1,5,0,0,0,0,0,0,0,0,0,457
c792792f-a2c6-4fce-afe3-efa634989cbc,2026-02-10,2026-02-10T22:57:07.029Z,2026-02-11T09:59:25.154Z,106,161,267,89,6,0,83,0,0,3,0,0,4589
14f09f9e-0931-4d48-baa6-c125de3515bf,2026-02-11,2026-02-11T09:17:06.782Z,2026-02-11T09:28:54.112Z,1,1,2,0,0,0,0,0,0,0,0,0,6
331eab86-c769-4737-a2ca-67e3e9346a84,2026-02-11,2026-02-11T09:32:33.602Z,2026-02-11T09:32:50.777Z,2,5,7,1,0,0,1,0,0,0,0,0,5
999ed320-9a1a-4adf-a50c-367647d238d0,2026-02-11,2026-02-11T10:27:19.121Z,2026-02-11T12:01:17.147Z,132,201,333,119,10,17,78,0,0,9,7,0,1057
3b79412c-7370-4f3d-824d-bd0cfa35eaf1,2026-02-11,2026-02-11T11:17:36.844Z,2026-02-12T09:27:12.158Z,43,69,112,38,12,6,17,0,0,8,2,0,518
4331ec74-7cc2-4643-83cc-ec0767f3c04a,2026-02-11,2026-02-11T23:12:01.709Z,2026-02-12T10:30:00.050Z,45,80,125,41,10,6,25,0,0,5,3,0,17249
e661461f-691b-4ae5-9f11-47fbde883776,2026-02-11,2026-02-11T23:21:06.614Z,2026-02-11T23:31:27.790Z,63,105,168,62,8,3,51,0,0,6,3,0,5958
51842e3a-7219-4e9c-aaa1-cc84ab6ebc4c,2026-02-11,2026-02-11T23:31:31.318Z,2026-02-11T23:39:35.225Z,54,87,141,53,16,4,32,0,0,10,3,0,5958
13d05cf6-9b2a-4b64-9dd5-a2d392e0066d,2026-02-11,2026-02-11T23:39:38.926Z,2026-02-11T23:48:06.000Z,26,39,65,25,6,4,12,0,0,3,3,0,5958
15447ec1-5a99-4529-95fc-b6f38346f710,2026-02-11,2026-02-11T23:48:09.487Z,2026-02-12T12:11:01.344Z,152,246,398,150,14,10,120,0,0,8,5,0,17671
65f54c0b-1680-4169-8da3-bd605331389e,2026-02-12,2026-02-12T09:27:55.695Z,2026-02-12T11:43:02.089Z,62,85,147,48,4,0,41,0,0,2,0,0,2854
210e8e7c-1b6d-45f5-9fd1-d17e7ca0f16d,2026-02-12,2026-02-12T10:15:24.872Z,2026-02-12T12:31:57.000Z,148,210,358,141,56,25,54,0,0,15,15,0,12538
01a57d2c-d73e-46bc-b133-b3e5e8c8f8c5,2026-02-12,2026-02-12T11:43:06.509Z,2026-02-12T11:43:07.737Z,1,1,2,0,0,0,0,0,0,0,0,0,6
abc868d9-c2f6-4770-b4eb-3153e2ada139,2026-02-12,2026-02-12T11:43:42.266Z,2026-02-12T11:43:43.479Z,1,1,2,0,0,0,0,0,0,0,0,0,5
870385c9-eda0-42b0-ba71-04e023041863,2026-02-12,2026-02-12T11:44:17.621Z,2026-02-12T11:44:18.828Z,1,1,2,0,0,0,0,0,0,0,0,0,5
2bdf9903-562a-4f99-b38b-5aacb12f89b9,2026-02-12,2026-02-12T11:51:36.411Z,2026-02-12T11:51:44.967Z,5,3,8,0,0,0,0,0,0,0,0,0,431
7fbe5624-827c-408e-8753-dd05ecea935e,2026-02-12,2026-02-12T11:51:49.698Z,2026-02-12T12:27:16.119Z,41,60,101,34,9,0,21,2,0,1,0,0,1127
3027dcde-9bd5-4c03-8dc3-087f0197d57a,2026-02-12,2026-02-12T12:11:04.531Z,2026-02-12T12:11:05.847Z,1,1,2,0,0,0,0,0,0,0,0,0,5958
2eb7b64d-ce44-4e68-86be-196b8de5580c,2026-02-12,2026-02-12T12:11:09.092Z,2026-02-12T12:11:09.924Z,1,1,2,0,0,0,0,0,0,0,0,0,5958
2f265223-e251-47a3-8e13-72754a854275,2026-02-12,2026-02-12T12:11:13.655Z,2026-02-12T12:11:14.566Z,1,1,2,0,0,0,0,0,0,0,0,0,5958
daa12db7-a7e8-4355-b9ba-c706149ded96,2026-02-12,2026-02-12T12:11:18.733Z,2026-02-12T12:11:19.532Z,1,1,2,0,0,0,0,0,0,0,0,0,5958
3787211b-826c-4131-8b4d-d2f9b9085518,2026-02-12,2026-02-12T12:11:22.892Z,2026-02-12T12:11:24.102Z,1,1,2,0,0,0,0,0,0,0,0,0,5958
46bdcb9d-6b9a-422b-bca6-ac300c9b1d76,2026-02-12,2026-02-12T12:11:27.350Z,2026-02-12T12:11:28.921Z,1,1,2,0,0,0,0,0,0,0,0,0,5958
af013e20-538f-4969-8d6b-6e0eea515d02,2026-02-12,2026-02-12T12:41:58.391Z,2026-02-12T12:41:59.768Z,1,1,2,0,0,0,0,0,0,0,0,0,5
ba1c0512-22c0-4561-a267-508d32e7a0e9,2026-02-12,2026-02-12T12:42:52.314Z,2026-02-12T12:42:55.643Z,2,0,2,0,0,0,0,0,0,0,0,0,5
becb5297-4615-42fb-83c8-6f14fa05f3c4,2026-02-12,2026-02-12T12:44:27.578Z,2026-02-12T13:19:40.021Z,35,56,91,28,1,2,16,3,0,0,1,0,899
af319417-557e-43b8-a256-26d9bc1d0a89,2026-02-12,2026-02-12T13:19:40.020Z,2026-02-14T12:43:31.497Z,130,203,333,120,47,19,51,0,0,12,9,0,6651
c2e13e2e-be27-43df-b244-1546f224dd68,2026-02-12,2026-02-12T13:28:28.092Z,2026-02-12T13:28:35.489Z,6,0,6,0,0,0,0,0,0,0,0,0,845
e71c812c-cfde-426b-bf9d-508b249efbbc,2026-02-12,2026-02-12T13:28:39.681Z,2026-02-12T13:28:44.087Z,2,1,3,0,0,0,0,0,0,0,0,0,6
747c392d-4d18-40e2-a859-c66e795b6b2f,2026-02-12,2026-02-12T13:29:21.478Z,2026-02-12T13:32:45.370Z,14,25,39,10,2,2,5,1,0,1,1,0,269
7a2e2fda-9609-4296-b5ba-70872ee13211,2026-02-14,2026-02-14T12:39:22.839Z,2026-02-14T12:42:41.571Z,5,5,10,1,0,0,1,0,0,0,0,0,427
70cbc90a-3573-4d8a-8dfb-c315bf3f6944,2026-02-14,2026-02-14T12:40:38.872Z,2026-02-14T20:26:48.334Z,41,77,118,40,23,4,6,3,0,16,1,0,219
e7939b00-d984-4767-8a51-b78c2fd092dd,2026-02-14,2026-02-14T12:43:35.020Z,2026-02-14T15:47:14.294Z,309,624,933,269,62,27,179,1,0,32,8,0,26935
aaf3eab1-e470-433e-8029-867ef6db4ae1,2026-02-14,2026-02-14T15:51:31.961Z,2026-02-14T20:46:34.146Z,181,299,480,157,25,21,96,2,0,5,2,0,23409
dacd828a-6c96-4d69-9340-0e01a5f6e16e,2026-02-14,2026-02-14T20:26:48.333Z,2026-02-14T21:05:08.778Z,149,232,381,138,65,34,34,0,0,24,24,0,51668
d816b552-c760-4243-a283-ea964f7c0e4a,2026-02-14,2026-02-14T20:47:14.264Z,2026-02-15T13:05:19.768Z,229,349,578,190,31,12,140,0,0,11,2,0,35923
41cbdbe0-6970-4f6e-81bc-ba8c3c2c768c,2026-02-14,2026-02-14T21:12:42.789Z,2026-02-14T21:29:14.862Z,82,132,214,76,37,13,19,1,2,21,5,0,20462
799cb42b-f364-465e-873f-3b0a33646722,2026-02-15,2026-02-15T12:46:44.547Z,2026-02-15T13:16:49.150Z,96,144,240,90,9,18,59,0,0,6,3,0,1431
d01ee430-779e-4f0d-8b08-c9bc54a9b1e2,2026-02-15,2026-02-15T13:06:10.252Z,2026-02-15T13:51:50.245Z,67,112,179,55,18,18,16,1,0,4,7,0,14385
4fada749-3bb3-4266-a7e2-6ed967ef0b0f,2026-02-15,2026-02-15T13:19:46.059Z,2026-02-15T18:29:28.728Z,126,196,322,118,40,17,52,0,0,16,7,0,20216
e92617d6-c66d-4eb5-b4b6-30bcf5ed129a,2026-02-15,2026-02-15T13:28:53.388Z,2026-02-15T13:33:10.671Z,42,68,110,41,4,4,32,0,0,2,4,0,5596
6b85b7c0-1274-4669-b0ee-ff47639579bf,2026-02-15,2026-02-15T13:29:01.351Z,2026-02-15T13:31:39.763Z,27,41,68,26,9,4,13,0,0,5,4,0,5605
